8704,32
0,89,42,0
1,7,7,0
2,4,41,0
3,40,60,0
4,15,11,0
5,31,65,0
6,86,39,0
7,65,19,0
8,55,40,0
9,40,88,0
10,9,49,0
11,41,83,0
12,49,73,0
13,14,68,0
14,59,35,0
15,35,1,0
16,36,60,0
17,80,23,0
18,83,42,0
19,27,4,0
20,70,21,0
21,24,58,0
22,27,67,0
23,89,45,0
24,40,31,0
25,59,93,0
26,88,1,0
27,74,63,0
28,18,91,0
29,94,36,0
30,94,83,0
31,86,16,0
32,41,40,0
33,88,39,0
34,53,35,0
35,37,83,0
36,94,58,0
37,28,30,0
38,75,14,0
39,83,17,0
40,80,42,0
41,6,3,0
42,73,27,0
43,88,10,0
44,89,75,0
45,50,40,0
46,84,85,0
47,74,15,0
48,67,32,0
49,18,73,0
50,60,16,0
51,5,81,0
52,63,64,0
53,24,92,0
54,35,29,0
55,64,1,0
56,65,85,0
57,44,60,0
58,89,73,0
59,46,89,0
60,3,32,0
61,94,24,0
62,26,13,0
63,49,1,0
64,88,74,0
65,8,7,0
66,80,35,0
67,29,98,0
68,27,90,0
69,87,60,0
70,4,99,0
71,39,10,0
72,11,14,0
73,55,10,0
74,46,85,0
75,71,69,0
76,33,81,0
77,87,77,0
78,66,65,0
79,89,21,0
80,52,90,0
81,33,73,0
82,65,30,0
83,26,51,0
84,32,48,0
85,35,30,0
86,5,26,0
87,82,23,0
88,17,64,0
89,88,85,0
90,79,7,0
91,17,24,0
92,70,18,0
93,54,31,0
94,22,54,0
95,40,57,0
96,44,64,0
97,74,37,0
98,77,68,0
99,5,91,0
100,55,1,1
101,24,64,1
102,87,68,1
103,73,32,1
104,11,24,1
105,89,58,1
106,73,23,1
107,39,1,1
108,49,64,1
109,59,90,1
110,74,68,1
111,11,11,1
112,17,68,1
113,31,67,1
114,65,32,1
115,55,35,1
116,41,85,1
117,80,37,1
118,83,21,1
119,27,92,1
120,24,54,1
121,88,7,1
122,88,83,1
123,26,11,1
124,33,83,1
125,89,39,1
126,89,74,1
127,4,32,1
128,65,18,1
129,88,77,1
130,74,65,1
131,54,35,1

8705,38
0,83,52,0
1,74,97,0
2,29,2,0
3,42,82,0
4,53,57,0
5,99,94,0
6,47,10,0
7,8,39,0
8,6,54,0
9,32,59,0
10,64,52,0
11,47,68,0
12,78,86,0
13,47,18,0
14,46,38,0
15,37,67,0
16,10,29,0
17,76,72,0
18,21,26,0
19,60,88,0
20,69,26,0
21,37,12,0
22,59,53,0
23,23,69,0
24,29,60,0
25,44,59,0
26,79,80,0
27,41,77,0
28,26,43,0
29,98,4,0
30,64,74,0
31,8,67,0
32,40,97,0
33,66,45,0
34,48,51,0
35,17,22,0
36,19,31,0
37,5,9,0
38,63,68,0
39,76,91,0
40,11,61,0
41,47,83,0
42,23,16,0
43,16,0,0
44,44,10,0
45,53,3,0
46,33,53,0
47,0,21,0
48,53,30,0
49,61,80,0
50,46,87,0
51,75,75,0
52,87,76,0
53,6,60,0
54,7,31,0
55,94,54,0
56,89,1,0
57,99,22,0
58,64,84,0
59,91,66,0
60,93,80,0
61,29,35,0
62,79,5,0
63,30,85,0
64,51,46,0
65,76,39,0
66,42,84,0
67,73,45,0
68,24,74,0
69,10,68,0
70,98,79,0
71,29,48,0
72,25,51,0
73,92,85,0
74,66,80,0
75,4,3,0
76,84,28,0
77,33,18,0
78,90,93,0
79,66,8,0
80,8,90,0
81,39,21,0
82,18,48,0
83,53,69,0
84,9,67,0
85,59,72,0
86,33,23,0
87,38,39,0
88,10,25,0
89,8,97,0
90,89,89,0
91,95,93,0
92,3,28,0
93,95,76,0
94,46,5,0
95,28,34,0
96,7,66,0
97,74,34,0
98,22,91,0
99,73,15,0
100,74,26,1
101,73,8,1
102,42,68,1
103,26,48,1
104,48,57,1
105,51,38,1
106,29,67,1
107,64,80,1
108,21,22,1
109,79,76,1
110,91,76,1
111,29,16,1
112,37,18,1
113,40,85,1
114,63,72,1
115,89,4,1
116,91,54,1
117,95,79,1
118,74,39,1
119,74,28,1
120,29,39,1
121,46,84,1
122,21,31,1
123,16,2,1
124,7,29,1
125,7,61,1
126,42,77,1
127,47,5,1
128,8,91,1
129,32,53,1
130,64,75,1
131,76,75,1
132,23,68,1
133,5,3,1
134,73,26,1
135,25,48,1
136,90,89,1
137,39,18,1

8706,36
0,25,87,0
1,44,93,0
2,22,87,0
3,93,46,0
4,37,73,0
5,43,19,0
6,26,57,0
7,44,29,0
8,87,6,0
9,18,2,0
10,70,17,0
11,29,56,0
12,14,27,0
13,27,59,0
14,83,17,0
15,52,78,0
16,54,47,0
17,15,90,0
18,52,83,0
19,9,55,0
20,42,68,0
21,88,36,0
22,75,90,0
23,50,84,0
24,54,87,0
25,16,56,0
26,8,84,0
27,51,2,0
28,76,59,0
29,85,30,0
30,79,74,0
31,57,56,0
32,71,50,0
33,21,15,0
34,41,81,0
35,87,39,0
36,54,69,0
37,69,88,0
38,52,1,0
39,84,47,0
40,77,48,0
41,44,62,0
42,64,47,0
43,93,86,0
44,95,48,0
45,26,69,0
46,98,53,0
47,41,86,0
48,33,38,0
49,14,8,0
50,50,18,0
51,89,54,0
52,92,52,0
53,9,89,0
54,70,61,0
55,91,34,0
56,28,18,0
57,23,0,0
58,8,26,0
59,94,0,0
60,4,1,0
61,91,70,0
62,56,73,0
63,78,81,0
64,55,48,0
65,53,75,0
66,5,50,0
67,80,81,0
68,11,76,0
69,84,68,0
70,83,20,0
71,48,48,0
72,51,60,0
73,53,90,0
74,24,38,0
75,81,25,0
76,38,43,0
77,98,49,0
78,8,34,0
79,63,44,0
80,41,49,0
81,43,94,0
82,59,69,0
83,91,39,0
84,25,13,0
85,66,67,0
86,3,42,0
87,44,48,0
88,16,89,0
89,29,61,0
90,83,7,0
91,72,75,0
92,92,11,0
93,34,9,0
94,56,91,0
95,6,39,0
96,3,24,0
97,1,57,0
98,40,12,0
99,65,63,0
100,14,15,1
101,92,6,1
102,37,69,1
103,14,2,1
104,5,55,1
105,44,86,1
106,29,69,1
107,54,60,1
108,28,13,1
109,78,86,1
110,34,12,1
111,93,47,1
112,83,25,1
113,54,73,1
114,88,34,1
115,75,88,1
116,79,68,1
117,76,61,1
118,57,48,1
119,71,48,1
120,78,75,1
121,5,42,1
122,44,19,1
123,93,48,1
124,26,56,1
125,87,46,1
126,14,26,1
127,52,84,1
128,54,90,1
129,54,48,1
130,15,89,1
131,9,84,1
132,88,39,1
133,41,48,1
134,64,48,1
135,66,63,1

8707,34
0,37,28,0
1,79,80,0
2,46,42,0
3,80,29,0
4,97,76,0
5,53,62,0
6,41,36,0
7,87,24,0
8,69,24,0
9,63,86,0
10,36,19,0
11,25,98,0
12,97,21,0
13,25,80,0
14,30,50,0
15,55,1,0
16,11,25,0
17,32,13,0
18,22,28,0
19,16,68,0
20,14,69,0
21,93,4,0
22,68,95,0
23,79,9,0
24,6,62,0
25,37,90,0
26,3,15,0
27,71,85,0
28,8,75,0
29,21,16,0
30,53,86,0
31,48,25,0
32,18,35,0
33,98,60,0
34,84,29,0
35,23,64,0
36,27,72,0
37,7,88,0
38,42,98,0
39,51,29,0
40,8,99,0
41,68,89,0
42,65,65,0
43,71,75,0
44,78,4,0
45,27,35,0
46,86,75,0
47,43,29,0
48,73,36,0
49,99,56,0
50,81,93,0
51,4,66,0
52,76,28,0
53,37,9,0
54,94,61,0
55,74,83,0
56,57,63,0
57,26,1,0
58,45,69,0
59,52,5,0
60,11,56,0
61,85,96,0
62,96,12,0
63,88,98,0
64,19,98,0
65,25,87,0
