3072,39
0,95,90,0
1,33,16,0
2,9,19,0
3,87,91,0
4,89,96,0
5,65,70,0
6,2,78,0
7,37,49,0
8,87,65,0
9,84,10,0
10,29,4,0
11,11,56,0
12,26,26,0
13,11,20,0
14,5,33,0
15,12,68,0
16,9,24,0
17,85,63,0
18,64,21,0
19,71,83,0
20,99,84,0
21,43,25,0
22,48,0,0
23,44,37,0
24,32,36,0
25,32,12,0
26,13,49,0
27,79,15,0
28,47,45,0
29,97,31,0
30,73,74,0
31,63,29,0
32,44,74,0
33,29,47,0
34,65,94,0
35,76,36,0
36,36,78,0
37,80,58,0
38,92,59,0
39,93,94,0
40,70,26,0
41,89,70,0
42,77,85,0
43,96,87,0
44,23,36,0
45,19,30,0
46,5,81,0
47,65,64,0
48,26,72,0
49,61,88,0
50,79,35,0
51,64,63,0
52,40,97,0
53,5,50,0
54,74,74,0
55,63,45,0
56,12,39,0
57,6,39,0
58,73,84,0
59,27,41,0
60,85,27,0
61,6,68,0
62,59,28,0
63,21,22,0
64,49,86,0
65,38,61,0
66,16,19,0
67,8,1,0
68,58,69,0
69,82,67,0
70,53,23,0
71,27,69,0
72,81,16,0
73,21,27,0
74,50,39,0
75,90,21,0
76,3,39,0
77,94,54,0
78,72,93,0
79,7,23,0
80,22,85,0
81,36,80,0
82,51,84,0
83,19,65,0
84,22,93,0
85,36,59,0
86,79,40,0
87,41,75,0
88,2,1,0
89,59,21,0
90,84,81,0
91,9,83,0
92,93,89,0
93,19,57,0
94,97,84,0
95,79,11,0
96,11,76,0
97,9,30,0
98,81,84,0
99,90,7,0
100,79,26,1
101,40,86,1
102,90,27,1
103,26,78,1
104,85,59,1
105,27,36,1
106,33,25,1
107,84,84,1
108,11,50,1
109,32,4,1
110,47,39,1
111,73,70,1
112,19,68,1
113,9,81,1
114,87,67,1
115,89,94,1
116,64,26,1
117,40,78,1
118,21,30,1
119,51,86,1
120,95,89,1
121,9,20,1
122,9,23,1
123,65,69,1
124,65,93,1
125,37,47,1
126,37,59,1
127,11,68,1
128,26,69,1
129,5,39,1
130,12,49,1
131,79,16,1
132,79,36,1
133,79,27,1
134,73,83,1
135,73,85,1
136,63,28,1
137,21,26,1
138,16,20,1

3073,39
0,27,1,0
1,61,25,0
2,8,20,0
3,36,7,0
4,17,97,0
5,57,87,0
6,82,68,0
7,82,72,0
8,62,53,0
9,56,57,0
10,70,5,0
11,35,23,0
12,12,29,0
13,77,11,0
14,9,55,0
15,19,10,0
16,10,28,0
17,48,21,0
18,56,63,0
19,83,38,0
20,6,78,0
21,38,57,0
22,73,20,0
23,81,47,0
24,89,44,0
25,19,84,0
26,97,10,0
27,38,39,0
28,64,35,0
29,36,18,0
30,71,63,0
31,53,47,0
32,73,52,0
33,75,75,0
34,23,90,0
35,74,91,0
36,34,95,0
37,14,69,0
38,18,93,0
39,52,33,0
40,94,54,0
41,19,59,0
42,79,22,0
43,3,25,0
44,60,55,0
45,73,45,0
46,61,51,0
47,81,9,0
48,11,49,0
49,14,15,0
50,57,85,0
51,78,37,0
52,1,20,0
53,58,98,0
54,60,57,0
55,19,13,0
56,20,73,0
57,17,92,0
58,36,42,0
59,87,11,0
60,10,83,0
61,73,78,0
62,88,0,0
63,3,9,0
64,65,20,0
65,99,87,0
66,74,23,0
67,89,61,0
68,32,33,0
69,81,52,0
70,42,55,0
71,0,34,0
72,12,10,0
73,11,31,0
74,74,21,0
75,16,94,0
76,34,56,0
77,72,74,0
78,83,45,0
79,9,89,0
80,60,65,0
81,75,76,0
82,56,28,0
83,59,70,0
84,83,15,0
85,50,61,0
86,4,93,0
87,67,74,0
88,82,0,0
89,8,28,0
90,53,33,0
91,88,43,0
92,71,27,0
93,66,99,0
94,24,53,0
95,22,64,0
96,3,1,0
97,73,84,0
98,39,1,0
99,52,7,0
100,82,11,1
