512,40
0,82,89,0
1,18,88,0
2,69,61,0
3,44,94,0
4,10,55,0
5,87,58,0
6,8,3,0
7,55,14,0
8,83,28,0
9,21,34,0
10,37,18,0
11,10,56,0
12,40,98,0
13,11,45,0
14,57,32,0
15,59,89,0
16,75,17,0
17,42,20,0
18,51,26,0
19,13,54,0
20,99,49,0
21,55,55,0
22,37,91,0
23,96,51,0
24,65,87,0
25,11,60,0
26,38,1,0
27,42,61,0
28,17,95,0
29,16,15,0
30,95,42,0
31,24,59,0
32,63,22,0
33,21,87,0
34,61,27,0
35,75,13,0
36,17,86,0
37,78,49,0
38,11,44,0
39,66,88,0
40,19,90,0
41,23,5,0
42,44,79,0
43,61,61,0
44,47,43,0
45,28,87,0
46,28,47,0
47,13,74,0
48,98,87,0
49,94,91,0
50,50,6,0
51,67,4,0
52,3,25,0
53,61,45,0
54,37,31,0
55,67,5,0
56,17,99,0
57,60,91,0
58,52,91,0
59,82,28,0
60,3,17,0
61,47,74,0
62,39,70,0
63,12,13,0
64,23,77,0
65,6,27,0
66,13,24,0
67,10,75,0
68,29,33,0
69,8,59,0
70,43,35,0
71,90,87,0
72,46,58,0
73,14,91,0
74,18,73,0
75,97,23,0
76,39,92,0
77,81,85,0
78,83,4,0
79,4,70,0
80,42,18,0
81,89,84,0
82,96,63,0
83,69,58,0
84,40,93,0
85,39,97,0
86,76,34,0
87,96,43,0
88,83,57,0
89,24,12,0
90,82,94,0
91,12,32,0
92,90,84,0
93,47,17,0
94,20,29,0
95,47,33,0
96,94,31,0
97,23,35,0
98,68,91,0
99,75,5,0
100,61,55,1
101,51,14,1
102,51,32,1
103,13,28,1
104,96,58,1
105,78,57,1
106,76,28,1
107,10,70,1
108,94,87,1
109,44,91,1
110,44,74,1
111,8,13,1
112,42,70,1
113,51,17,1
114,17,91,1
115,28,35,1
116,94,28,1
117,82,91,1
118,18,77,1
119,10,60,1
120,37,33,1
121,11,54,1
122,96,49,1
123,16,13,1
124,66,91,1
125,47,35,1
126,82,87,1
127,18,87,1
128,18,86,1
129,18,90,1
130,18,74,1
131,44,93,1
132,10,59,1
133,10,74,1
134,40,97,1
135,59,91,1
136,75,22,1
137,13,27,1
138,13,29,1
139,23,12,1

513,38
0,52,66,0
1,70,84,0
2,84,46,0
3,11,91,0
4,71,4,0
5,57,75,0
6,16,4,0
7,47,80,0
8,25,87,0
9,12,82,0
10,46,46,0
11,61,25,0
12,53,48,0
13,3,12,0
14,19,70,0
15,58,16,0
16,40,79,0
17,60,78,0
18,74,83,0
19,55,14,0
20,70,13,0
21,72,68,0
22,89,47,0
23,12,45,0
24,48,64,0
25,7,14,0
26,50,12,0
27,13,85,0
28,67,46,0
29,90,92,0
30,22,43,0
31,54,20,0
32,61,30,0
33,45,49,0
34,83,56,0
35,56,54,0
36,92,85,0
37,68,39,0
38,33,4,0
39,46,33,0
40,95,20,0
41,94,3,0
42,47,78,0
43,55,62,0
44,73,91,0
45,30,48,0
46,48,28,0
47,14,87,0
48,21,75,0
49,51,55,0
50,33,59,0
51,91,62,0
52,51,92,0
53,81,74,0
54,48,84,0
55,78,30,0
56,3,65,0
57,47,9,0
58,27,46,0
59,25,7,0
60,56,17,0
61,23,27,0
62,77,11,0
63,53,39,0
64,23,63,0
65,13,84,0
66,90,95,0
67,3,60,0
68,17,28,0
69,62,64,0
70,72,56,0
71,67,17,0
72,5,1,0
73,10,87,0
74,88,69,0
75,31,71,0
76,15,29,0
77,76,84,0
78,3,56,0
79,6,16,0
80,99,71,0
81,57,64,0
82,85,79,0
83,74,86,0
84,98,72,0
85,32,3,0
86,43,46,0
87,78,29,0
88,68,46,0
89,40,77,0
90,73,62,0
91,99,6,0
92,55,98,0
93,71,60,0
94,61,12,0
95,22,75,0
96,87,11,0
97,27,61,0
98,27,42,0
99,94,11,0
100,61,16,1
101,22,70,1
102,68,30,1
103,85,84,1
104,81,69,1
105,71,11,1
106,57,78,1
107,25,4,1
108,53,30,1
109,53,54,1
110,72,64,1
111,7,4,1
112,22,87,1
113,33,48,1
114,94,6,1
115,91,69,1
116,15,43,1
117,52,64,1
118,46,48,1
119,74,84,1
120,55,64,1
121,48,30,1
122,7,12,1
123,90,85,1
124,84,47,1
125,11,87,1
126,47,79,1
127,61,17,1
128,19,65,1
129,55,54,1
130,55,17,1
131,72,62,1
132,72,60,1
133,13,87,1
134,22,71,1
135,27,43,1
136,98,71,1
137,32,4,1

514,36
0,30,99,0
1,25,48,0
2,57,86,0
3,21,51,0
4,67,65,0
5,72,70,0
6,48,10,0
7,93,3,0
8,86,88,0
9,14,95,0
10,59,79,0
11,67,90,0
12,13,72,0
13,43,83,0
14,35,89,0
15,27,23,0
16,46,21,0
17,19,5,0
18,48,21,0
19,76,68,0
20,79,39,0
21,25,4,0
22,15,35,0
23,56,98,0
24,7,94,0
25,43,60,0
26,60,82,0
27,64,94,0
28,57,37,0
29,32,33,0
30,38,94,0
31,90,31,0
32,60,64,0
33,22,19,0
34,91,43,0
35,5,10,0
36,74,8,0
37,46,27,0
38,43,96,0
39,28,95,0
40,5,48,0
41,72,99,0
42,7,49,0
43,43,55,0
44,56,0,0
45,14,90,0
46,89,65,0
47,2,39,0
48,4,24,0
49,0,92,0
50,32,37,0
51,73,14,0
52,65,31,0
53,1,37,0
54,24,22,0
55,14,6,0
56,99,86,0
57,50,42,0
58,96,66,0
59,18,94,0
60,64,44,0
61,16,51,0
62,96,94,0
63,25,51,0
64,45,47,0
65,59,43,0
66,71,78,0
67,73,83,0
68,10,44,0
69,54,3,0
70,14,36,0
71,79,14,0
72,16,17,0
73,7,16,0
74,48,75,0
75,12,36,0
76,77,77,0
77,64,86,0
78,71,46,0
79,50,53,0
80,57,80,0
81,2,21,0
82,40,83,0
83,49,33,0
84,76,21,0
85,50,46,0
86,88,94,0
87,29,21,0
88,33,82,0
89,42,98,0
